UNOFFICIAL ELECTION RESULTS
ADA
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"2217 - A","United States Representative District 1","Russ Fulcher","787","75.80%"
"2217 - A","United States Representative District 1","David D Bot","0","75.80%"
"2217 - A","United States Representative District 1","Margot Dupre","0","75.80%"
"2217 - A","United States Representative District 1","Unassigned write-ins","0","75.80%"
"2217 - A","State Senator District 22","Dawn C. Pierce","223","75.80%"
"2217 - A","State Senator District 22","Lori Den Hartog","813","75.80%"
"2217 - A","State Representative District 22 Seat A","Loren Petty","217","75.80%"
"2217 - A","State Representative District 22 Seat A","John Vander Woude","812","75.80%"
"2217 - A","State Representative District 22 Seat B","Glida Bothwell","210","75.80%"
"2217 - A","State Representative District 22 Seat B","Jason A. Monks","814","75.80%"
"2217 - A","County Commissioner District 1","Jonathan Lashley","206","75.80%"
"2217 - A","County Commissioner District 1","Ryan Davidson","804","75.80%"
"2217 - A","County Commissioner District 3","Devin Gutierrez","195","75.80%"
"2217 - A","County Commissioner District 3","Tom Dayley","816","75.80%"
"2217 - A","County Sheriff","Doug Traubel","176","75.80%"
"2217 - A","County Sheriff","Matthew Clifford","795","75.80%"
"2217 - A","County Prosecuting Attorney","Johnathan Baldauf","194","75.80%"
"2217 - A","County Prosecuting Attorney","Jan Bennetts","806","75.80%"
"2217 - A","Retain Magistrate Judge Ransom Bailey","YES","506","75.80%"
"2217 - A","Retain Magistrate Judge Ransom Bailey","NO","123","75.80%"
"2217 - A","Retain Magistrate Judge Susan Clark","YES","495","75.80%"
"2217 - A","Retain Magistrate Judge Susan Clark","NO","136","75.80%"
"2217 - A","Retain Magistrate Judge Danica Comstock","YES","448","75.80%"
"2217 - A","Retain Magistrate Judge Danica Comstock","NO","112","75.80%"
"2217 - A","Retain Magistrate Judge Kira L. Dale","YES","432","75.80%"
"2217 - A","Retain Magistrate Judge Kira L. Dale","NO","117","75.80%"
"2217 - A","Retain Magistrate Judge Michael Dean","YES","426","75.80%"
"2217 - A","Retain Magistrate Judge Michael Dean","NO","118","75.80%"
"2217 - A","Retain Magistrate Judge Andrew Ellis","YES","428","75.80%"
"2217 - A","Retain Magistrate Judge Andrew Ellis","NO","117","75.80%"
"2217 - A","Retain Magistrate Judge Laurie A. Fortier","YES","430","75.80%"
"2217 - A","Retain Magistrate Judge Laurie A. Fortier","NO","117","75.80%"
"2217 - A","Retain Magistrate Judge Theresa Gardunia","YES","408","75.80%"
"2217 - A","Retain Magistrate Judge Theresa Gardunia","NO","130","75.80%"
"2217 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","419","75.80%"
"2217 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","116","75.80%"
"2217 - A","Retain Magistrate Judge Regan C. Jameson","YES","418","75.80%"
"2217 - A","Retain Magistrate Judge Regan C. Jameson","NO","111","75.80%"
"2217 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","411","75.80%"
"2217 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","120","75.80%"
"2217 - A","Retain Magistrate Judge David D. Manweiler","YES","415","75.80%"
"2217 - A","Retain Magistrate Judge David D. Manweiler","NO","125","75.80%"
"2217 - A","Retain Magistrate Judge Michael McLennan","YES","407","75.80%"
"2217 - A","Retain Magistrate Judge Michael McLennan","NO","124","75.80%"
"2217 - A","Retain Magistrate Judge Kyle Schou","YES","403","75.80%"
"2217 - A","Retain Magistrate Judge Kyle Schou","NO","126","75.80%"
"2217 - A","Retain Magistrate Judge Diane M Walker","YES","394","75.80%"
"2217 - A","Retain Magistrate Judge Diane M Walker","NO","137","75.80%"
"2217 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","411","75.80%"
"2217 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","113","75.80%"
"2217 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","381","75.80%"
"2217 - A","College of Western Idaho Zone 3","Jim Reames","354","75.80%"
"2217 - A","College of Western Idaho Zone 4","Gary L Smith","347","75.80%"
"2217 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","353","75.80%"
"2217 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","785","75.80%"
"2217 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","272","75.80%"
"2217 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","242","75.80%"
"2217 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","833","75.80%"
"2217 - KS","United States President","Joel Skousen","2","61.86%"
"2217 - KS","United States President","Kamala D. Harris","118","61.86%"
"2217 - KS","United States President","Chase Oliver","1","61.86%"
"2217 - KS","United States President","Donald J. Trump","423","61.86%"
"2217 - KS","United States President","Claudia De la Cruz","0","61.86%"
"2217 - KS","United States President","Shiva Ayyadurai","0","61.86%"
"2217 - KS","United States President","Randall Terry","0","61.86%"
"2217 - KS","United States President","Jill Stein","1","61.86%"
"2217 - KS","United States President","Robert F Kennedy Jr.","15","61.86%"
"2217 - KS","United States President","Brian Larry Kienitz","0","61.86%"
"2217 - KS","United States President","Peter Sonski","0","61.86%"
"2217 - KS","United States President","Unassigned write-ins","6","61.86%"
"2217 - KS","United States Representative District 1","Brendan J. Gomez","9","61.86%"
"2217 - KS","United States Representative District 1","Kaylee Peterson","112","61.86%"
"2217 - KS","United States Representative District 1","Matt Loesby","10","61.86%"
"2217 - KS","United States Representative District 1","Russ Fulcher","389","61.86%"
"2217 - KS","United States Representative District 1","David D Bot","0","61.86%"
"2217 - KS","United States Representative District 1","Margot Dupre","0","61.86%"
"2217 - KS","United States Representative District 1","Unassigned write-ins","2","61.86%"
"2217 - KS","State Senator District 22","Dawn C. Pierce","111","61.86%"
"2217 - KS","State Senator District 22","Lori Den Hartog","399","61.86%"
"2217 - KS","State Representative District 22 Seat A","Loren Petty","110","61.86%"
"2217 - KS","State Representative District 22 Seat A","John Vander Woude","391","61.86%"
"2217 - KS","State Representative District 22 Seat B","Glida Bothwell","105","61.86%"
"2217 - KS","State Representative District 22 Seat B","Jason A. Monks","392","61.86%"
"2217 - KS","County Commissioner District 1","Jonathan Lashley","104","61.86%"
"2217 - KS","County Commissioner District 1","Ryan Davidson","392","61.86%"
"2217 - KS","County Commissioner District 3","Devin Gutierrez","108","61.86%"
"2217 - KS","County Commissioner District 3","Tom Dayley","381","61.86%"
"2217 - KS","County Sheriff","Doug Traubel","105","61.86%"
"2217 - KS","County Sheriff","Matthew Clifford","377","61.86%"
"2217 - KS","County Prosecuting Attorney","Johnathan Baldauf","93","61.86%"
"2217 - KS","County Prosecuting Attorney","Jan Bennetts","387","61.86%"
"2217 - KS","Retain Magistrate Judge Ransom Bailey","YES","252","61.86%"
"2217 - KS","Retain Magistrate Judge Ransom Bailey","NO","75","61.86%"
"2217 - KS","Retain Magistrate Judge Susan Clark","YES","249","61.86%"
"2217 - KS","Retain Magistrate Judge Susan Clark","NO","82","61.86%"
"2217 - KS","Retain Magistrate Judge Danica Comstock","YES","224","61.86%"
"2217 - KS","Retain Magistrate Judge Danica Comstock","NO","71","61.86%"
"2217 - KS","Retain Magistrate Judge Kira L. Dale","YES","218","61.86%"
"2217 - KS","Retain Magistrate Judge Kira L. Dale","NO","63","61.86%"
"2217 - KS","Retain Magistrate Judge Michael Dean","YES","215","61.86%"
"2217 - KS","Retain Magistrate Judge Michael Dean","NO","68","61.86%"
"2217 - KS","Retain Magistrate Judge Andrew Ellis","YES","216","61.86%"
"2217 - KS","Retain Magistrate Judge Andrew Ellis","NO","63","61.86%"
"2217 - KS","Retain Magistrate Judge Laurie A. Fortier","YES","207","61.86%"
"2217 - KS","Retain Magistrate Judge Laurie A. Fortier","NO","69","61.86%"
"2217 - KS","Retain Magistrate Judge Theresa Gardunia","YES","212","61.86%"
"2217 - KS","Retain Magistrate Judge Theresa Gardunia","NO","63","61.86%"
"2217 - KS","Retain Magistrate Judge Cathleen MacGregor Irby","YES","210","61.86%"
"2217 - KS","Retain Magistrate Judge Cathleen MacGregor Irby","NO","66","61.86%"
"2217 - KS","Retain Magistrate Judge Regan C. Jameson","YES","206","61.86%"
"2217 - KS","Retain Magistrate Judge Regan C. Jameson","NO","65","61.86%"
"2217 - KS","Retain Magistrate Judge Joanne Kibodeaux","YES","202","61.86%"
"2217 - KS","Retain Magistrate Judge Joanne Kibodeaux","NO","72","61.86%"
"2217 - KS","Retain Magistrate Judge David D. Manweiler","YES","214","61.86%"
"2217 - KS","Retain Magistrate Judge David D. Manweiler","NO","64","61.86%"
"2217 - KS","Retain Magistrate Judge Michael McLennan","YES","202","61.86%"
"2217 - KS","Retain Magistrate Judge Michael McLennan","NO","67","61.86%"
"2217 - KS","Retain Magistrate Judge Kyle Schou","YES","201","61.86%"
"2217 - KS","Retain Magistrate Judge Kyle Schou","NO","69","61.86%"
"2217 - KS","Retain Magistrate Judge Diane M Walker","YES","203","61.86%"
"2217 - KS","Retain Magistrate Judge Diane M Walker","NO","70","61.86%"
"2217 - KS","Retain Magistrate Judge Abraham E. Wingrove","YES","202","61.86%"
"2217 - KS","Retain Magistrate Judge Abraham E. Wingrove","NO","71","61.86%"
"2217 - KS","College of Western Idaho Zone 1","Nicole A Bradshaw","211","61.86%"
"2217 - KS","College of Western Idaho Zone 3","Jim Reames","192","61.86%"
"2217 - KS","College of Western Idaho Zone 4","Gary L Smith","195","61.86%"
"2217 - KS","College of Western Idaho Zone 5","Cherie Buckner-Webb","197","61.86%"
"2217 - KS","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","365","61.86%"
"2217 - KS","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","161","61.86%"
"2217 - KS","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","113","61.86%"
"2217 - KS","Proposition 1","NO, make no change to the current primary and general election voting system.","424","61.86%"
"2217 - KS","Kuna School District Levy (Combine Results with Canyon County)","IN FAVOR OF AUTHORIZING A SUPPLEMENTAL LEVY IN THE AMOUNT OF $3,609,360 PER YEAR FOR TWO (2) YEARS","304","61.86%"
"2217 - KS","Kuna School District Levy (Combine Results with Canyon County)","AGAINST AUTHORIZING A SUPPLEMENTAL LEVY IN THE AMOUNT OF $3,609,360 PER YEAR FOR TWO (2) YEARS","211","61.86%"
"2218 - A","United States President","Joel Skousen","0","55.81%"
"2218 - A","United States President","Kamala D. Harris","314","55.81%"
"2218 - A","United States President","Chase Oliver","6","55.81%"
"2218 - A","United States President","Donald J. Trump","649","55.81%"
"2218 - A","United States President","Claudia De la Cruz","3","55.81%"
"2218 - A","United States President","Shiva Ayyadurai","1","55.81%"
"2218 - A","United States President","Randall Terry","2","55.81%"
"2218 - A","United States President","Jill Stein","2","55.81%"
"2218 - A","United States President","Robert F Kennedy Jr.","19","55.81%"
"2218 - A","United States President","Brian Larry Kienitz","0","55.81%"
"2218 - A","United States President","Peter Sonski","0","55.81%"
"2218 - A","United States President","Unassigned write-ins","12","55.81%"
"2218 - A","United States Representative District 1","Brendan J. Gomez","19","55.81%"
"2218 - A","United States Representative District 1","Kaylee Peterson","299","55.81%"
"2218 - A","United States Representative District 1","Matt Loesby","35","55.81%"
"2218 - A","United States Representative District 1","Russ Fulcher","618","55.81%"
"2218 - A","United States Representative District 1","David D Bot","0","55.81%"
"2218 - A","United States Representative District 1","Margot Dupre","0","55.81%"
"2218 - A","United States Representative District 1","Unassigned write-ins","0","55.81%"
"2218 - A","State Senator District 22","Dawn C. Pierce","309","55.81%"
"2218 - A","State Senator District 22","Lori Den Hartog","653","55.81%"
"2218 - A","State Representative District 22 Seat A","Loren Petty","305","55.81%"
"2218 - A","State Representative District 22 Seat A","John Vander Woude","648","55.81%"
"2218 - A","State Representative District 22 Seat B","Glida Bothwell","306","55.81%"
"2218 - A","State Representative District 22 Seat B","Jason A. Monks","650","55.81%"
"2218 - A","County Commissioner District 1","Jonathan Lashley","305","55.81%"
"2218 - A","County Commissioner District 1","Ryan Davidson","642","55.81%"
"2218 - A","County Commissioner District 3","Devin Gutierrez","291","55.81%"
"2218 - A","County Commissioner District 3","Tom Dayley","649","55.81%"
"2218 - A","County Sheriff","Doug Traubel","232","55.81%"
"2218 - A","County Sheriff","Matthew Clifford","691","55.81%"
"2218 - A","County Prosecuting Attorney","Johnathan Baldauf","279","55.81%"
"2218 - A","County Prosecuting Attorney","Jan Bennetts","672","55.81%"
"2218 - A","Retain Magistrate Judge Ransom Bailey","YES","562","55.81%"
"2218 - A","Retain Magistrate Judge Ransom Bailey","NO","192","55.81%"
"2218 - A","Retain Magistrate Judge Susan Clark","YES","553","55.81%"
"2218 - A","Retain Magistrate Judge Susan Clark","NO","199","55.81%"
"2218 - A","Retain Magistrate Judge Danica Comstock","YES","544","55.81%"
"2218 - A","Retain Magistrate Judge Danica Comstock","NO","186","55.81%"
"2218 - A","Retain Magistrate Judge Kira L. Dale","YES","539","55.81%"
"2218 - A","Retain Magistrate Judge Kira L. Dale","NO","186","55.81%"
"2218 - A","Retain Magistrate Judge Michael Dean","YES","521","55.81%"
"2218 - A","Retain Magistrate Judge Michael Dean","NO","203","55.81%"
"2218 - A","Retain Magistrate Judge Andrew Ellis","YES","528","55.81%"
"2218 - A","Retain Magistrate Judge Andrew Ellis","NO","188","55.81%"
"2218 - A","Retain Magistrate Judge Laurie A. Fortier","YES","543","55.81%"
"2218 - A","Retain Magistrate Judge Laurie A. Fortier","NO","182","55.81%"
"2218 - A","Retain Magistrate Judge Theresa Gardunia","YES","527","55.81%"
"2218 - A","Retain Magistrate Judge Theresa Gardunia","NO","194","55.81%"
"2218 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","538","55.81%"
